Culture, Criticality, CriticalityModifier, InitialKnown, InterDependency, Dynamism, Size, Plan, TeamSize
0.9214123445405763,0.24517310711704932,0.05962605891740769,0.06483770726960136,0.5163722263681508,0.9228399337990206,0.7217029640906582,0.6282915363452056,0.6263987778911526
0.21484655977017086,0.8303030192176747,0.8698275929639306,0.787118373447678,0.21594308700878795,0.619043498071687,0.8665371315726689,0.5107775816868217,0.13194480001348863
0.17239245267867587,0.038306470037773876,0.7491712822939224,0.6508093382246903,0.4253132266659847,0.206325465121998,0.7312328831058211,0.6518465215972907,0.63487955315148
0.7806661206937222,0.02649688510766013,0.5909269633843379,0.5849311854600224,0.29809120833118563,0.36197383574991016,0.5263412580004507,0.725086083212999,0.3863544001728383
0.35734278747943815,0.7993426971357918,0.23070745819414684,0.565659552018424,0.9838465443036496,0.23766144461542804,0.4200541369122075,0.9881702306490564,0.4391701193288273
0.655022478870693,0.40531774397594866,0.4897727715657333,0.4590279936722872,0.5564069126898179,0.19389996270761956,0.9611691860883772,0.5166729909973357,0.5578847078190359
0.9120952772708771,0.20332557586962863,0.10963364606789083,0.8468074966201816,0.7111562349391967,0.8006040689093907,0.06412956713466433,0.6234831540190463,0.20435468991966788
0.44046297777740684,0.5147121994493126,0.8225702422257116,0.0734658132785132,0.4034316970306463,0.7873718547769596,0.13680663328738363,0.36893262271909766,0.39658360311361596
0.3033752969611907,0.5826618935230627,0.31453472948148353,0.12544252937878508,0.934385798131009,0.8852509050323679,0.46177598644380946,0.6505202950365127,0.2834593191947433
0.2996443882937587,0.061734598867110524,0.6425413229123735,0.5297237397620822,0.8013923490735585,0.04978911060489255,0.1084925258028071,0.7109409682613388,0.09841164845233441
0.5360423814149635,0.6611256689617375,0.5584867815569616,0.17807551311688496,0.4820327952075557,0.6638496098478412,0.7440946632352571,0.9706192380677421,0.6206328453965279
0.7939037133018205,0.3122266799666126,0.8597612656058067,0.652470625954971,0.044807021224257504,0.9006433602776445,0.832089027927736,0.7385991066695027,0.9305670353618701
0.13281953253054735,0.18092941073331004,0.7051173402037877,0.7827998870968528,0.925016880330192,0.6485823442018588,0.8391468045294319,0.31812805016739754,0.7541900580583318
0.15052995791107104,0.43834926222867343,0.7092708661374764,0.16917847367701477,0.9346941218148224,0.7526881509956045,0.9723894628170917,0.2388084108944486,0.6998340023551456
0.49793212731200087,0.8290621482981969,0.2518560401186487,0.46597912936984676,0.28990890370891553,0.751522471560873,0.4353425109552751,0.4246793796951267,0.3223561729315394
0.8087367616171648,0.6609057535490941,0.9418522826563528,0.9405831295883283,0.8901032092733321,0.012390423420272967,0.6795430210263601,0.6447944594539099,0.8450389364741583
0.39243414587129766,0.3869905764697331,0.9749587712422755,0.7849511305072078,0.5359132167995042,0.025856807368941026,0.13616231594819939,0.3910323273259205,0.25973804912358534
0.4564365127284681,0.796891856002714,0.3304228447446168,0.7499946099291157,0.8763563810233271,0.7050279527680496,0.23985541218078044,0.8654798387176523,0.8845583286431326
0.8868937566174983,0.5743364534905203,0.5912710219651957,0.966118957102157,0.9726319823856472,0.47780359379552617,0.09574500864785296,0.8654216631860072,0.885928229360004
0.10563137209807771,0.14586939349106276,0.27993609660934726,0.11085783304330621,0.009445554217741736,0.3855997251282325,0.40980677403842347,0.07585334396970778,0.48109218506580864
0.5775177138673352,0.26506801129887825,0.5212421124099312,0.5436462030219837,0.16644745621295742,0.63951137048376,0.3366544844762316,0.41474745711877425,0.4328210283137556
0.540838168686377,0.28015058800204107,0.12967930717594778,0.7682820783793662,0.07833153531998993,0.2281765334527177,0.8821514325708174,0.37020477521639983,0.6404310901472431
0.5110441231072551,0.9180685282094595,0.8997704882649358,0.36029102009593816,0.02218864570058343,0.21935302708938564,0.4584127866628023,0.8933794559479271,0.4423092226541706
0.9824021691830432,0.4419229110860007,0.1735261563009335,0.9960776126306886,0.8263428037330469,0.678055261284927,0.10898856362762666,0.71002752307628,0.7362265544771607
0.07770732612132236,0.9797005035425027,0.6146952681883291,0.6342849717168527,0.13831403378711715,0.36636124459803876,0.04127035876500185,0.10253904457339735,0.4919739838642805
0.7602729638716119,0.7331661708080631,0.9598087474250238,0.05467463568178277,0.5780186130998988,0.25014548552302573,0.5756564894026747,0.49352502171114876,0.5058506446445945
0.9434758416345763,0.10444472570821728,0.5177971471499061,0.6287851663041673,0.39855297441237814,0.9063589229969932,0.700557228001484,0.8316416539534034,0.8169845960622866
0.9657399100007752,0.16402837464892694,0.26111867299623903,0.47723842355423773,0.18847542385125504,0.4441813119632301,0.37177286755093597,0.7480894771317331,0.904205999024264
0.047355925376729835,0.3006094472070465,0.9926587409086715,0.830179078540123,0.6107408847457009,0.9615377170372235,0.025546461409832633,0.09083793591524802,0.7925601580697417
0.09227888767218562,0.5521466537666859,0.16973887579624303,0.2609167132564104,0.7335954055722257,0.12061329385439534,0.8009579102679321,0.43910251705189085,0.7337769506547657
0.7269924919187293,0.640460674438659,0.8935847798829504,0.977922115875689,0.8032258533081115,0.6663666987406766,0.450792366148033,0.1856679479788429,0.9974104576530265
0.5694021861559023,0.13500195302882556,0.9613905944916981,0.5244524043461972,0.1793307061022581,0.25742349215663696,0.6759877084212459,0.20730350892877858,0.7043875510403302
0.5987302529817249,0.8163472407543941,0.3357827658393,0.9409852751091221,0.5878655356101653,0.8150145634627396,0.7399392785801979,0.29927628155172925,0.09147787859346701
0.02005434905379644,0.2832364630374429,0.4782567025911505,0.7619393909337742,0.263626466543189,0.1645409435046521,0.8917657876469012,0.7651359446155003,0.7574376973133717
0.4787437384020429,0.5050959506420176,0.8417700883464596,0.2500402778772325,0.809876230272912,0.5012278799947969,0.8519450118685868,0.6783513396486857,0.8319806374701436
0.5233569553111189,0.9139873071498631,0.34146760518163555,0.05729169754618435,0.194580041092145,0.3357447828343232,0.28190500392058027,0.28770066377380354,0.7969916352148789
0.613631396386958,0.003270229760533372,0.6168296564184705,0.27386014666807545,0.7936317618912003,0.6639337770107299,0.8667655641044244,0.48558775037108914,0.3961649831727856
0.27856690214342683,0.44085386863120046,0.7620215507178474,0.673747425973641,0.43997208386465225,0.5725834832347098,0.25256192848789694,0.8237973743466015,0.4978461173919383
0.10969515996946733,0.5220648067121043,0.07434871135156695,0.9710527794805214,0.027143785169393198,0.6969455769499003,0.1811706347761194,0.6481248135152408,0.7513445225351162
0.9454181923774312,0.03965763723573579,0.6939505762561684,0.5491337306424509,0.35494791270773696,0.02739884803318693,0.42720661674062854,0.6091151909120821,0.04580237350320382
0.7765758573276581,0.42183017202719686,0.4382665470924474,0.6931628902255965,0.3912652585732578,0.11748915890081935,0.5554786446573163,0.8614333393761193,0.254385804427281
0.6997162266451733,0.872688343009902,0.6581139657474874,0.3792966667291823,0.901563353924405,0.939441666728421,0.5153695683475059,0.7925114326938166,0.3979784046485588
0.33927224108287735,0.9070342221827374,0.6668386802714725,0.6087334277957858,0.08185114173910835,0.9225775537603659,0.8755325197555266,0.30456268991155544,0.5167121244538173
0.3802556254282393,0.6983431532694976,0.04814038214643479,0.6345301238284365,0.565477958217803,0.9729765903312813,0.04515713975868241,0.024108260539250415,0.9006267963821555
0.047756457468943636,0.5735685037569255,0.2364129103495496,0.8871899757706027,0.9527311465692286,0.6570372710617142,0.012068912525576958,0.6336081452127919,0.28388398369106493
0.38035293539007176,0.5996246067089531,0.5759082713335952,0.11203301681770916,0.5659271922720825,0.6801371399066958,0.14325138969438145,0.7027782023052588,0.8342869996640525
0.5229502317378385,0.258407206203466,0.6530184155394803,0.718681877903363,0.4420993625953089,0.21168065533192382,0.264393127835856,0.7433278775833602,0.31007986630497386
0.09026735015781984,0.009607750548375593,0.2733054873919948,0.3874649660848839,0.9521200993224969,0.7254287835429364,0.6364532721785393,0.5713553534993054,0.41434418951023166
0.847456904167279,0.46009259465415553,0.5321704918806394,0.16941134099945465,0.6499793479079607,0.23711829042821142,0.7236346923436372,0.15059294012883584,0.05794990161542313
0.9198943997709111,0.18536353388565252,0.9609845795650006,0.8500970848410363,0.15337751899444318,0.18705760436518004,0.9285463146051651,0.38959486101080043,0.33689815912672916
0.14734695921452778,0.4005049050548565,0.6115249723272614,0.9126385258430495,0.13379579197237645,0.0405457696043503,0.14102703181278475,0.6798494292972631,0.018201296674228318
0.42992403375531696,0.6692907335440601,0.8064249218572359,0.2589271068705784,0.640339089719813,0.9481911808262904,0.3062124057499932,0.004484690254461743,0.44852715143520316
0.16042372128898386,0.35761338893101824,0.8566087372224156,0.04482963186951128,0.9322507015797621,0.404778148971356,0.36909658033560566,0.0911902511275049,0.20128448413204814
0.5443979818659181,0.7788954747158359,0.6997024520581402,0.16416350184218254,0.6614519703396116,0.5572769969944442,0.9989320584176979,0.3983084009733361,0.9577180122225998
0.6784565270298312,0.3689401082233382,0.8726829941706388,0.5461989059364202,0.36043888236668153,0.4447367319385046,0.632371706492624,0.6876511915729684,0.43074501354752404
0.3306166727318056,0.48484417715539485,0.6316313763012004,0.5261957143232812,0.17534706374617237,0.5093116395504105,0.11605607095089487,0.9502622926392916,0.9372461060678318
0.8611385105319884,0.40502035672725434,0.17929339771475727,0.020267299078336132,0.27768338693398853,0.39034081723813985,0.5317936070444093,0.8805600810120391,0.4219174934654283
0.7778026249307036,0.24610041502764923,0.13590922425098695,0.005144590586822928,0.7972040336606662,0.29400858082669223,0.952244769583243,0.7094651515277847,0.749125074393114
0.617857238761685,0.5910460962820676,0.1337135677813076,0.9861870756143682,0.15416583309996257,0.029783343020031605,0.7549653565636203,0.18332759846560565,0.7666030938798732
0.5115182093804987,0.12519669727127747,0.501966257974277,0.4638544566316867,0.7037316501439919,0.3039461665574591,0.366477849031555,0.5823830313414871,0.8018440170797876
0.5195429891236724,0.5868594588878983,0.35390881041952116,0.8340226765082653,0.023828819921118183,0.045033785932970916,0.5942726732649293,0.9776325961820607,0.699608896264097
0.8604219094469134,0.97104851984952,0.5811117186110076,0.8365366914762582,0.8106588822619629,0.9937533025483505,0.37107602955057417,0.46746400234865937,0.9852232607355236
0.8488881291127275,0.2685266252859083,0.2140932739138649,0.7101025167797479,0.2826999989620217,0.5200733026271167,0.062040052885776964,0.03675364702235173,0.4641556507831597
0.1301209356751537,0.3832173077155814,0.011684624852840941,0.56867277835374,0.08396961341673126,0.9461732993196652,0.20116132166855671,0.8367724374854458,0.2113022879355474
0.03674322218079906,0.742580918983795,0.009727527857878338,0.5580843066560326,0.9401955831255111,0.664203525316281,0.46732199088827,0.7383565853355164,0.800790535862193
0.38206932832885876,0.697743457353908,0.1609052977302694,0.4495507437318518,0.5424504286533959,0.4622452291076563,0.591354910399223,0.8468465174131923,0.910803773045816
0.5067652780254142,0.5425972992672395,0.15837397836379707,0.5851081139836009,0.32127154715896356,0.5536413494682543,0.9249547599755912,0.7418280830333068,0.7724259911307138
0.8959688287723909,0.47784301141402163,0.1528453462796835,0.25638401131220945,0.881303474003777,0.29543920098466325,0.8679080978335164,0.7118880833718212,0.8113963633483604
0.40743547289910864,0.8603509735620928,0.6665070345964724,0.123671204401967,0.5632002128016582,0.2597711082627764,0.2319657722699976,0.6613632011535049,0.9731254274506678
0.6435358453479726,0.4960718943139696,0.9356248068233398,0.07198701365437477,0.8294231226518846,0.33180397058183775,0.4212030221457532,0.03341168340992151,0.1624233361022407
0.8423085829295898,0.1102484736631053,0.13199364511006473,0.7132890183850403,0.25800783270130256,0.5237424793113845,0.9423029106231395,0.9570744808266933,0.2893985828373624
0.23267573378921236,0.12047548067621006,0.0012490930063702166,0.2724761242470449,0.14046850170412617,0.10045136430537627,0.8938193057595926,0.20020377180596405,0.3652802234832835
0.17916158471882015,0.4606580832833098,0.9336214672424119,0.8969548594476272,0.5681738867729077,0.5373390605129297,0.6292421275061385,0.7686411103894054,0.37150117951958195
0.7984790346579563,0.8043872410947944,0.7972847969102044,0.7580327141755451,0.17256715438223913,0.17472511354068831,0.9126977549388903,0.5367812612636058,0.00902602549953635
0.5917176376492606,0.6561835014712029,0.9761205277819013,0.4263208827332552,0.09480462336460416,0.3376799411439577,0.31558304484096655,0.059021991276484664,0.011159664472153663
0.31867624088069246,0.5296008328542482,0.019731366947888462,0.31378867444027203,0.5381793283652438,0.26120095583883607,0.5444543569198463,0.6386462804531281,0.7556696229566343
0.2068672384509077,0.6850893449006047,0.13674571333899066,0.8601562523526982,0.9758908594418364,0.0006022997004799802,0.7393816988858376,0.3087008260125309,0.9779692357252917
0.24248315800967124,0.5717988280004557,0.9104255393867636,0.7043647707427362,0.3117310601375428,0.645340205826493,0.8690720507594663,0.9626238944479855,0.6153497419291504
0.31092685139800846,0.4029733695178698,0.05462688246928871,0.028957034593739217,0.5093668218214011,0.3436161482994654,0.8670148309119938,0.03192496564244529,0.7706951698758444
0.4319586931504493,0.06652074620938309,0.9951708908473264,0.9855584916784469,0.7527634462455705,0.17293550962040605,0.28794989476071187,0.8700666460966004,0.39548889808699783
0.2246688891073907,0.6725101150267029,0.07228199115602507,0.6674772337084636,0.8672649074444967,0.14310808502453265,0.3632933628554019,0.39678508890223985,0.6534900143464936
0.32059364053935935,0.10887315419852495,0.502233181356304,0.900246244708134,0.1590859670288458,0.09571104424827803,0.9926121876220623,0.15872874653488322,0.9343104695205129
0.6223267231206157,0.4510140014703503,0.1432179196489607,0.5608045153524389,0.6879109884357519,0.09295565472799405,0.40931931731246296,0.30734518115877985,0.6202532333640585
0.007003804847757977,0.23176716232619043,0.27024122470600465,0.529324089720593,0.9003756532230717,0.7233250987277535,0.4975965656030795,0.09830181671741267,0.2024708986410788
0.47849918035155203,0.09056119911909943,0.1359977183918012,0.48399976914879517,0.444659685935185,0.5544638340902696,0.15788406304204583,0.55422613770847,0.2852983945636052
0.7139029709593302,0.7801320543958232,0.9519305292308698,0.16695376493390734,0.1429134418646263,0.6300721449943777,0.6893984809371123,0.6061671287169299,0.6077305087182067
0.9730460535476553,0.189410819116535,0.4261456876022902,0.07289945489007976,0.9055000127008223,0.4112017780940215,0.6789966024413566,0.21963985933532104,0.21822405003645295
0.3872141215124155,0.4699238738092467,0.5867833514732261,0.45923632235469714,0.5918750022098554,0.042110584235933834,0.12176613710060535,0.7796030520132372,0.8973096740077287
0.35667781922987685,0.8103723756544746,0.9798929887658535,0.5202070095179965,0.43834192201266153,0.7827532112503465,0.05628596016851606,0.22309002290523283,0.6363943494805671
0.5799897259914426,0.7836532038598505,0.33185220947908733,0.46651403300618643,0.9991720150090809,0.5951739161029985,0.9238190085964223,0.38586159793770725,0.10826181080773367
0.7652901549049985,0.8139724858671855,0.4664895881833975,0.560195163964154,0.45542136513901543,0.7640978153793359,0.022564258762646117,0.9817111349290831,0.6689824405128558
0.29662659362172417,0.0010301932691795246,0.2523729700713532,0.7006967168252815,0.9955104318679934,0.5429564336330589,0.33535808746314366,0.9887825865077782,0.4959577744987862
0.07530497947604353,0.3060113070996381,0.3854200832108855,0.05426894615868827,0.3254510422126151,0.51409469068384,0.5662272119246118,0.8941853045681644,0.4165870916326998
0.35096351368307943,0.7797690664771468,0.8791790760327014,0.7935880906756431,0.4284088012218362,0.07825349918023139,0.6744545406761858,0.060996023246378095,0.18508071026023776
0.4230664647890551,0.5572614849218743,0.1714275698729174,0.6827092132187856,0.9896251076492878,0.022163273346091583,0.4510336398500091,0.9733856573692409,0.8451694505963784
0.2870686936827016,0.8751166493626776,0.7887747560034285,0.6765923766774166,0.7844916183746921,0.05419355326901509,0.36293023554113846,0.6746011163209057,0.08850660058740256
0.559555836080177,0.3916614961462298,0.9050900361680194,0.5644263923785231,0.03761145428075441,0.46710823861510464,0.9335362112148972,0.49873150277254086,0.7602115045116258
0.803444909805257,0.34748079579784985,0.7716074737047661,0.019189725640434863,0.47688078693626024,0.8615556238531926,0.2507799057574802,0.2905184163771707,0.39187613769307295
0.2990852362181593,0.03942030968905208,0.7462066535972413,0.9636463598095917,0.22626727395342405,0.1111000625707731,0.9372906016703388,0.3286204632637677,0.23848754445900533
0.6252084332073007,0.4426411365690488,0.7130029924756467,0.047680946835365945,0.32831686019244066,0.13337004056455148,0.5707877503899231,0.7628062362225762,0.6216262782746999
0.3023130885197738,0.1330005292820019,0.9885017224658572,0.8965642047078929,0.9540800637867366,0.6434170015109737,0.09644385754001084,0.6513531436361462,0.3650756577837395
0.8351551621564782,0.02594171185937877,0.5725765941480165,0.8889213330647172,0.6938825633245331,0.16375494905477428,0.22891366301996385,0.7436125930389522,0.45363998771165726
0.7995092057210518,0.07980748013132177,0.7961630580539097,0.3926011561323204,0.17487518467401697,0.33530885494870477,0.5997917451185263,0.3026077041520425,0.37355604439926937
0.9304275150083441,0.9224857829788425,0.57123026004132,0.4875792736468997,0.6106599553571125,0.6218744152347344,0.4729991781479348,0.385107909663152,0.8335669581556931
0.18863944736289162,0.7651593085368009,0.8854648195667912,0.9341884223413752,0.9052699781537932,0.8027441756423543,0.8093440205216074,0.5170397310055652,0.9984745966546209
0.7174654801373259,0.49827545906588067,0.4869119182699927,0.6547786670201102,0.30405327905230695,0.7362670324073852,0.7098924996032099,0.27323624927668877,0.5328436927483912
0.44290017477065413,0.9254929209276042,0.01793989537649454,0.7496269261113785,0.20507203084444858,0.6401772121675423,0.5774367208059393,0.7557616764221821,0.32911052537766694
0.2984871402683229,0.5835916611597781,0.04145947278089457,0.4637859917204634,0.14861302683035604,0.7014733331902996,0.42503253983148304,0.4816737996812497,0.2672565273673817
0.2613377243134667,0.9587550612806557,0.3310185854821951,0.1358470188668024,0.7287070333330661,0.1770270888000749,0.17061797765852804,0.194771523833148,0.7346728588199286
0.29466894339325767,0.6303290959579774,0.657042579317692,0.5266785479365785,0.7893653145659606,0.48124606356114197,0.7895077967583095,0.1742339059668776,0.6704714814416828
0.35354631611962695,0.9854386235884856,0.48981146063935854,0.14924072959474333,0.968284233446884,0.7482669260339349,0.8990235309151688,0.6921597136461634,0.949965719872588
0.17391965155606448,0.27441272604536104,0.7230407450491663,0.15483852652827512,0.7495373328208711,0.03611266523984591,0.5491837513942158,0.04615087764442838,0.26648233540268584
0.056953177303935565,0.5939780113744285,0.6508381784111816,0.55207421781951,0.11038551475768255,0.486234729508802,0.59099611218667,0.609848185243175,0.9568240348366522
0.8682052141547344,0.5565958927890076,0.10362031995940524,0.7944038094341401,0.27145451088651207,0.39331488711827456,0.9013919783660381,0.3189289316678616,0.5292172548555178
0.696061534756621,0.27840330649443734,0.10971017468976496,0.6746538850788293,0.8192954610270998,0.937660451658946,0.24414781677109754,0.4200052692935018,0.10996278088113731
0.9001526957307984,0.7878688144819976,0.4028802167062394,0.24836492174012947,0.5524703855769736,0.13205587922110318,0.7815640855964661,0.1324348402152995,0.9954372620219727
0.3153937919216434,0.273328032591446,0.07460499026974998,0.13292525258434384,0.2925687144961948,0.35617192680662035,0.5441256326920623,0.5494972544311161,0.34889896429364675
0.26099612788843374,0.9613790190608762,0.44629311157763996,0.39880219233498626,0.2829700480620859,0.774620802115878,0.03314264790753596,0.9257171106465917,0.4450416335879446
0.9811865945494412,0.5018838598856131,0.5421680595142476,0.18300942740574877,0.13645647899613644,0.891954572386608,0.008362364073350004,0.014643994877435063,0.5631844457052404
0.7771574831484089,0.7513031980698698,0.6809366676143432,0.6894860428590837,0.5396213678101409,0.8210402494044264,0.48441979243253097,0.1610515440928777,0.8779526611419558
0.05249900765404947,0.9024230084175842,0.5067000363917931,0.8421252495213849,0.4273441447617422,0.2750412934451192,0.8915768094988572,0.6433978670132764,0.28485551087743954
0.5787241750332689,0.3939809751489437,0.6523346423587705,0.3151709916652655,0.13327007027465643,0.7462443516107541,0.26628210127336316,0.43108421475499015,0.26621038319119317
0.6032583763451599,0.35092995978857744,0.3319634393557752,0.4420425770180296,0.11641824044288429,0.39530879315605505,0.8879976015646636,0.18971971356822204,0.7375521192627239
0.17642349110821953,0.8174899366315798,0.3696647219754703,0.11206878305538015,0.4515270854632054,0.1153687402187955,0.04021984948474544,0.38073798678323445,0.8019876444538218
0.6449007505128637,0.9066648772004965,0.48080622229281444,0.4023679607321432,0.40427887878411417,0.7778436573728899,0.624134131970855,0.9614393671374661,0.0065991086786141295
0.11296383076746896,0.13050525869610208,0.9035787353498292,0.09110044131955186,0.3680692919098947,0.6083513345865218,0.6089440389701628,0.9091714674884278,0.9324121269574472
0.749315226818345,0.6836445018773917,0.17471845701089794,0.21475022847288072,0.24488006373611837,0.9145982342049465,0.8749301849468232,0.18578465577230407,0.2837719446493434
0.3945157125012875,0.9815332564731956,0.5135193822349763,0.690956827559935,0.2758237576189636,0.6793684012612868,0.7229184193691931,0.2978806000409545,0.16132839635767282
0.4973071774890123,0.3188300362202843,0.02954031714536509,0.6697728347875986,0.3003292920218873,0.44236208489992124,0.1734638662068334,0.007389681929855896,0.6247681279103575
0.5896081870321839,0.7101225381114126,0.7604598047053696,0.37095423640874914,0.3213398447663822,0.5150998142542346,0.3855896677392201,0.1657072510764408,0.2759493780540754
0.793874748177469,0.8096266364581349,0.8408310967384693,0.058896587830990055,0.5921255727827716,0.5151255956084715,0.8665507945429803,0.7451866173581082,0.5267288683324107
0.6565989098312729,0.8544770272671872,0.0006486850119713505,0.07990862006982247,0.07687490470500824,0.335612927597962,0.8692581091626392,0.09951731539594277,0.7924924064883068
0.8615019045277775,0.0991582148907938,0.28838112535319327,0.3052487813512089,0.11125014850053117,0.5445780467765462,0.4882631297291752,0.48816133993646416,0.544697165048371
0.00955648545981369,0.6157831602895789,0.12401621594699874,0.171632819057,0.5450739108154472,0.3765629611480953,0.38105411924288235,0.3309617380366632,0.9880444401463506
0.2390474253284125,0.800100589163443,0.966347615751689,0.2691892760113893,0.32302500929298217,0.651474832585014,0.1437018391033591,0.4791307006047216,0.5605042893988882
0.7658133200940034,0.3000551668471839,0.015999552022196384,0.22806927325908155,0.7211337930349185,0.8192431596472518,0.5304390521424623,0.17352001215066726,0.8851749763356416
0.5619999296966275,0.09123441783049413,0.6553883144328492,0.27207960681478316,0.21367127836817534,0.3922865741190261,0.11128704672305523,0.24213123504100176,0.8913537094338265
